word,tags,ipa,results,match,dolgo
'n-oilfeadh',,ˈn̪ˠɛlʲ(h)u, ˈn̪ˠɛlʲ(h)uː, ˈn̪ˠɛlʲ(h)ətʲ, ˈn̪ˠɪlʲ(h)u, ˈn̪ˠɪlʲ(h)uː, ˈn̪ˠɪlʲ(h)ətʲ,n̪ˠ-ˈɛl̠ʲfʲə,40,0.62
'reitric',,ˈɾˠɛtʲɾʲɪc,ˈɾʲɛtʲɾʲəc,83,0.86
'nG',,ŋ, ŋɡ, ɲ, ɲɟ,ŋ,100,1.0
'ciúine',,ˈcuːnʲə,ˈcúnʲə,72,0.79
'nguíonna',,ˈŋiːn̪ˠə,ˈŋuiːnʲə,64,0.74
'ngealach',,ˈɲalˠəx,ˈŋalˠəx,81,0.85
'éanacha',,ˈeːn̪ˠəxiː,ˈeːn̪ˠəxə,81,0.84
'fireann',,ˈfʲɪɾʲən̪ˠ,ˈfʲɪɾʲən̪ˠ,100,1.0
'síoda',,ˈʃiːd̪ˠə,ˈʃiːd̪ˠə,100,1.0
'díslí',,ˈdʲiːʃl̠ʲiː,ˈdʲiːʃlʲiː,88,0.90
'stopallán',,ˈsˠt̪ˠɔpəl̪ˠɑːnˠ,ˈsˠt̪ˠʊpˠəlˠɑːn̪ˠ,72,0.78
'cíonn',,ciːn̪ˠ,ciːnʲ,55,0.69
'bíonn',,bʲiːn̪ˠ,bʲiːnʲ,63,0.73
'Ll',,l̠ʲ, l̪ˠ,lˠ,60,0.71
'gcailín',,ˈɡalʲiːnʲ,ɡˈalʲiːnʲ,71,0.78
'cléibh',,clʲeːvʲ, clʲɛi̯vʲ,clʲeːvʲ,100,1.0
'ghealach',,ˈjalˠəx, ˈjal̪ˠəx,ˈjalˠəx,100,1.0
'carráistí',,ˈkɞɾˠɑːʃtʲiː,ˈkɪɾʲɑːʃtʲiː,85,0.88
'cathain',,ˈkahənʲ,ˈkahənʲ,100,1.0
'meirg',,ˈmʲɛɾʲɪɟ,mʲɛɾʲc,60,0.71
'-ínn',,iːn̠ʲ,-iːnʲ,62,0.73
'Malaeis',,mˠaˈlˠeːɪʃ, ˈmˠalˠeːɪʃ,ˈmˠalʲeːʃ,75,0.80
'im',,imˠ,ɪmʲ,19,0.56
'Poncán',,ˈpˠɔŋkɑːnˠ, ˈpˠʊŋkɑːnˠ,ˈpˠʊn̪ˠkɑːn̪ˠ,68,0.76
'hathruithe',,ˈhahɾˠɪhə,ˈhahɾˠəhə,92,0.93
'náireach',,ˈn̪ˠɑːɾʲəx,ˈn̪ˠɑːɾʲəx,100,1.0
'ngad',,ŋad̪ˠ, ŋɑd̪ˠ,ŋad̪ˠ,100,1.0
'cisteanach',,ˈciʃtʲən̪ˠəx,ˈcɪʃtʲən̪ˠəx,90,0.91
'aitheanta',,ˈahən̪ˠt̪ˠə,ˈahən̪ˠt̪ˠə,100,1.0
'ort',,ɔɾˠt̪ˠ,ɔɾˠt̪ˠ,100,1.0
'céachta',,ˈceːx.t̪ˠə,ˈceːxt̪ˠə,93,0.94
'gróig',,ˈɡɾˠoːɟ,ˈɡɾˠóc,61,0.72
'sioc',,ʃuk,ˈʃiək,37,0.62
'eolais',,ˈoːlˠəʃ,ˈoːlˠəʃ,100,1.0
'ar chuma',,ɛɾʲˈxʊmˠə,əɾˠ ˈxʊmˠə,76,0.81
'Cireabaití',,ˈkɪɾʲəˌbatiː,ˈcɪɾʲəbˠətʲiː,68,0.76
'bróig',,bˠɾˠoːɟ,ˈbˠɾˠóc,41,0.63
'giota',,ˈɟit̪ˠə, ˈɟut̪ˠə, ˈɟɨt̪ˠə,ˈɟiət̪ˠə,85,0.88
'thiocfainn',,hʊkən̠ʲ,ˈhiəkfˠən̪ˠ,35,0.61
'misneach',,ˈmʲɪʃn̠ʲəx,ˈmʲɪʃnʲəx,88,0.89
'-im',,əmʲ,-ɪmʲ,66,0.75
'ró',,ɾˠoː,ɾˠoː,100,1.0
'cealgaire',,ˈcalˠəɡəɾʲə,ˈcalˠəɡəɾʲə,100,1.0
'rá',,ɾˠɑː,ɾˠɑː,100,1.0
'coitianta',,ˈkɪtʲiən̪ˠt̪ˠə,ˈkɛtʲiən̪ˠt̪ˠə,95,0.96
'seanmóir',,ˈʃanˠəmˠəɾʲ,ˈʃan̪ˠmˠóɾʲ,68,0.76
'bhfiche',,ˈvʲɪçə,vʲˈɪçə,63,0.73
'solais',,ˈsˠɔlˠəʃ, ˈsˠɔl̪ˠəʃ,ˈsˠɔlˠəʃ,100,1.0
'Eoraip',,ˈoːɾˠəpʲ,ˈoːɾˠəpʲ,100,1.0
'ruda',,ˈɾˠʊd̪ˠə,ˈɾˠʊd̪ˠə,100,1.0
'freastalóidh',,ˈfʲɾʲasˠt̪ˠəlˠoːj,ˈfʲɾʲəsˠt̪ˠəlˠó,77,0.82
'boscaí',,ˈbˠɔsˠkiː,ˈbˠʊsˠkiː,85,0.88
'bródúil',,ˈbˠɾˠoːd̪ˠuːlʲ,ˈbˠɾˠoːd̪ˠúlʲ,86,0.88
'ciseáin',,ˈcɪʃɑːnʲ,ˈcɪʃeɑːnʲ,93,0.94
'osna',,ˈɔsˠn̪ˠə,ˈɔsˠn̪ˠə,100,1.0
'gráiniúil',,ˈɡɾˠɑːnʲuːlʲ,ˈɡɾˠɑːnʲúlʲ,85,0.88
'laoch',,l̪ˠiːx,lˠiːx,77,0.82
'bímis',,ˈbʲiːmʲəʃ,ˈbʲiːmʲəʃ,100,1.0
'clois',,klˠɔʃ,klˠɔsˠ,66,0.75
'phinc',,fʲɪɲc,fʲɪn̠ʲc,63,0.73
'bó',,bˠoː,bˠoː,100,1.0
'Fhranc',,ˈɾˠaŋk,ɾˠan̪ˠk,36,0.61
'stadta',,ˈsˠt̪ˠat̪ˠə,ˈsˠt̪ˠad̪ˠt̪ˠə,78,0.82
'ghním',,n̠ʲiːmʲ,nʲiːmʲ,81,0.85
'caoire',,ˈkiːɾʲə,ˈkiːɾʲə,100,1.0
'aerga',,ˈeːɾˠɡə,ˈeːɾˠəɡə,86,0.88
'dochtúirí',,ˈd̪ˠɔxt̪ˠuːɾʲiː,ˈd̪ˠɔxt̪ˠúɾʲiː,88,0.89
'cuntas',,ˈkʊn̪ˠt̪ˠəsˠ,ˈkʊn̪ˠt̪ˠəsˠ,100,1.0
'ní hea',,n̠ʲiːˈha,nʲiː ha,66,0.75
'taom',,t̪ˠiːmˠ,t̪ˠiːmˠ,100,1.0
'buidéal',,ˈbˠɪdʲeːlˠ, ˈbˠɪdʲeːl̪ˠ, ˈbˠʊdʲeːlˠ, ˈbˠʊdʲeːl̪ˠ,ˈbˠɪdʲeːlˠ,100,1.0
'deisceart',,ˈdʲɛʃcəɾˠt̪ˠ,ˈdʲɛʃcəɾˠt̪ˠ,100,1.0
'páirt',,pˠɑːɾˠtʲ,pˠɑːɾʲtʲ,85,0.88
'dollar',,ˈd̪ˠɔl̪ˠəɾˠ,ˈd̪ˠɔlˠəɾˠ,90,0.91
'daoine',,ˈd̪ˠiːnʲə,ˈd̪ˠiːnʲə,100,1.0
'caoine',,ˈkiːnʲə,ˈkiːnʲə,100,1.0
'ceart',,caɾˠt̪ˠ, cæːɾˠt̪ˠ,caɾˠt̪ˠ,100,1.0
'fir',,fʲɪɾʲ,fʲɪɾʲ,100,1.0
'cruimhe',,ˈkɾˠevʲə,ˈkɾˠəə,69,0.76
'seanbhean',,ˈʃæːn̪ˠˌvʲæːn̪ˠ,ˈʃan̪ʲvʲən̪ˠ,55,0.69
'eangach',,ˈaŋ(ɡ)əx,ˈɪŋəx,50,0.67
'Iacób',,ˈiəkoːbˠ,ˈiəkoːbˠ,100,1.0
'gcead',,ɟad̪ˠ,ɟad̪ˠ,100,1.0
'boiriceach',,ˈbˠɛɾʲɪcəx,ˈbˠɛɾʲəcəx,94,0.94
'díthairbheach',,ˈdʲiːˌhæɾʲəvʲəx,ˈdʲiːhəɾʲvʲəx,76,0.81
'maoine',,ˈmˠiːnʲə,ˈmˠiːnʲə,100,1.0
'Satharn',,ˈsˠahəɾˠn̪ˠ,ˈsˠahəɾˠn̪ˠ,100,1.0
'Inid',,ˈɪnʲədʲ,ˈɪnʲədʲ,100,1.0
'cruach',,kɾˠuəx,kɾˠuəx,100,1.0
'Imánál',,ɪˈmˠɑːn̪ɑːl̪ˠ,ˈɪmˠɑːn̪ˠɑːlˠ,65,0.74
'seangaire',,ˈʃanˠəɡəɾʲə, ˈʃan̪ˠəɡəɾʲə,ˈʃɪŋəɾʲə,65,0.74
'Máirt',,mˠaːɾˠtʲ,mˠɑːɾʲtʲ,71,0.78
'nead',,n̠ʲad̪ˠ,nʲad̪ˠ,81,0.85
'seamhan',,ʃəunˠ,ˈʃəuən̪ˠ,57,0.70
'caifé',,ˈkafʲeː,ˈkafʲeː,100,1.0
'bláfar',,ˈbˠlˠɑːfˠəɾˠ,ˈbˠlˠɑːfˠəɾˠ,100,1.0
'feirg',,ˈfʲɛɾʲɪɟ,fʲɛɾʲc,60,0.71
'obann',,ˈɔbˠən̪ˠ, ˈɞbˠən̪ˠ,ˈɔbˠən̪ˠ,100,1.0
'lom láithreach',,ˌlˠɔmˠ ˈl̪ˠɑːɾʲəx,ˈlˠʊmˠ lˠɑːhɾʲəx,72,0.78
'sead',,ʃad̪ˠ,ʃad̪ˠ,100,1.0
'dtitfinn',,ˈdʲɪtʲən̠ʲ,dʲˈɪtʲfʲən̪ˠ,50,0.67
'Bairbre',,ˈbˠaɾʲəbʲɾʲə,ˈbˠaɾʲəbʲɾʲə,100,1.0
'Danmhairge',,ˈd̪ˠanwəɾʲəɟə,ˈd̪ˠan̪ˠwəɾʲɟə,75,0.80
'diúracán',,ˈdʲuːɾˠəkɑːnˠ,ˈdʲuːɾˠəkɑːn̪ˠ,91,0.92
'doirtear',,ˈd̪ˠɨ̞ɾˠtʲəɾˠ,ˈd̪ˠɛɾʲtʲəɾˠ,79,0.83
'bhialann',,ˈvʲiəlˠən̪ˠ,ˈvʲiəlˠən̪ˠ,100,1.0
'deamhan',,dʲəun̪ˠ,ˈdʲəuən̪ˠ,73,0.79
'phíopa',,ˈfʲiːpˠə,ˈfʲiːpˠə,100,1.0
'róghoilliúnach',,ɾˠoːˈɣɔl̠ʲuːnˠəx,ˈɾˠoːɣəlˠuːn̪ˠəx,62,0.73
'sceacha',,ˈʃcaxə,ˈʃcaxə,100,1.0
'bhog',,wɔɡ,wɔɡ,100,1.0
'b'éigean',,ˈbʲeːɟənˠ,bʲ'eːɟən̪ˠ,68,0.76
'ché',,çeː,çeː,100,1.0
'buachalla',,ˈbˠuəxəl̪ˠə,ˈbˠuəxəlˠə,88,0.90
'laisteas',,l̪ˠaʃˈtʲasˠ,ˈlˠaʃtʲəsˠ,58,0.71
'bogha báistí',,ˈbˠau ˈbˠaːʃtʲiː,ˈbˠʊə bˠɑːʃtʲiː,72,0.78
'breacán',,ˈbʲɾʲakɑːnˠ, ˈbʲɾʲakɑːn̪ˠ,ˈbʲɾʲakɑːn̪ˠ,100,1.0
'rialtas',,ˈɾˠiəl̪ˠt̪ˠəsˠ,ˈɾʲiəl̪ˠt̪ˠəsˠ,91,0.92
'éistim',,ˈeːʃtʲəmʲ,ˈeːʃtʲəmʲ,100,1.0
'fuáil',,ˈfˠuːɑːlʲ,ˈfˠuɑːlʲ,86,0.88
'bualadh',,ˈbˠɔl̪ˠə,ˈbˠuəlˠə,71,0.78
'Seán',,ʃɑːn̪ˠ,ˈʃeɑːn̪ˠ,78,0.82
'-íonn',,iːn̪ˠ,-iːnʲ,37,0.62
'fón',,fˠoːnˠ,fˠoːn̪ˠ,81,0.85
'fear mire',,fʲaɾˠ ˈmʲiɾʲə,ˈfʲaɾʲ mʲɪɾʲə,63,0.73
'cuimhneochaidh',,ˈkɨ̃vʲnʲaxə,ˈkɪvʲnʲoːxə,64,0.74
'cré',,cɾʲeː,cɾʲeː,100,1.0
'Muiris',,ˈmˠiɾʲəʃ,ˈmˠɪɾʲəʃ,86,0.88
'chun',,xʊnˠ,xʊn̪ˠ,75,0.80
'mosar',,ˈmɔsˠəɾˠ,ˈmˠɔsˠəɾˠ,87,0.89
'pasfhocal',,ˈpˠasˠˌɔkəlˠ,ˈpˠasˠəkəlˠ,84,0.86
'fuiseog',,ˈfˠɪʃoːɡ,ˈfˠɪʃoːɡ,100,1.0
'eim',,ɛmʲ,ɛmʲ,100,1.0
'brata',,ˈbˠɾˠat̪ˠə,ˈbˠɾˠat̪ˠə,100,1.0
'gcónaí',,ˈɡuːn̪ˠiː,ɡˈoːn̪ˠiː,66,0.75
'alt',,al̪ˠt̪ˠ,ɛl̠ˠt̪ˠ,75,0.80
'crómatach',,ˈkɾˠoːmˠət̪ˠəx,ˈkɾˠoːmˠət̪ˠəx,100,1.0
'ní ba',,ˈn̠ʲiːbə,nʲiː bˠə,46,0.65
'saolta',,ˈsˠiːl̪ˠt̪ˠə,ˈsˠiːl̠ˠt̪ˠə,95,0.95
'dt',,dʲ, d̪ˠ, tʲ, t̪ˠ,d̪ˠ,100,1.0
'feadh',,fʲæː,fʲɪ,42,0.64
'srúill',,sˠɾˠuːl̠ʲ,ˈsˠɾˠúlˠ,46,0.65
'plódaithe',,ˈpˠlˠoːd̪ˠɪhə,ˈpˠlˠoːd̪ˠəhə,95,0.95
'tairg',,ˈt̪ˠaɾʲɪɟ,t̪ˠaɾʲc,62,0.73
'cearc',,caɾˠk,caɾˠk,100,1.0
'daoi',,d̪ˠiː,d̪ˠiː,100,1.0
'cuirid',,ˈkɪɾʲədʲ,ˈkɪɾʲədʲ,100,1.0
'Bolcán',,ˈbɔlˠkɑːnˠ,ˈbˠʊl̪ˠkɑːn̪ˠ,63,0.73
'mairg',,ˈmˠaɾʲɪɟ,mˠaɾʲc,57,0.70
'bpian',,bʲiənˠ,bʲˈiən̪ˠ,69,0.76
'órga',,ˈoːɾˠɡə,ˈoːɾˠɡə,100,1.0
'dod',,d̪ˠɔd̪ˠ,d̪ˠɔd̪ˠ,100,1.0
'-finn',,hən̠ʲ,-fʲɪnʲ,22,0.56
'bod',,bˠɔd̪ˠ,bˠɔd̪ˠ,100,1.0
'maos',,mˠiːsˠ,mˠiːsˠ,100,1.0
'dtéid',,dʲeːdʲ,dʲeːdʲ,100,1.0
'bhfiarthaí',,ˈvʲiəɾˠhiː,vʲˈiəɾˠhiː,75,0.80
'ar a laghad',,ˌɛɾʲəˈl̪ˠəid̪ˠ,əɾˠ ə ˈlˠaiəd̪ˠ,52,0.68
'uimhir',,ˈɪvʲəɾʲ,ˈɪəɾʲ,76,0.81
'n-aithníonn',,ˈn̪ˠa(h)nʲiːn̪ˠ,n̪ˠ-ˈahnʲiːnʲ,50,0.67
'má',,mˠɑː,mˠɑː,100,1.0
'folláin',,ˈfˠɔl̪ˠɑːnʲ,ˈfˠʊlˠɑːnʲ,78,0.83
'sá',,sˠɑː,sˠɑː,100,1.0
'scaití',,ˈsˠkatʲiː,ˈsˠkatʲiː,100,1.0
'cuid',,kidʲ, kɪdʲ,kʊd̪ˠ,25,0.57
'haos',,hiːsˠ,hiːsˠ,100,1.0
'mart',,mˠaɾˠtˠ,mˠɛɾˠt̪ˠ,71,0.78
'taifead',,ˈt̪ˠafʲəd̪ˠ,ˈt̪ˠafʲəd̪ˠ,100,1.0
'dearbhú',,ˈdʲaɾˠəwuː,ˈdʲaɾˠwuː,87,0.89
'tá',,t̪ˠɑː,t̪ˠɑː,100,1.0
'itear',,ˈɪtʲəɾˠ,ˈɪtʲəɾˠ,100,1.0
'fhearr',,aːɾˠ,aːɾˠ,100,1.0
'chaill',,xal̠ʲ, xɑːl̠ʲ,xalˠ,57,0.70
'eite',,ˈɛtʲə,ˈɛtʲə,100,1.0
'siúcra',,ˈʃuːkɾˠə,ˈʃuːkɾˠə,100,1.0
'bhearr',,vʲɑːɾˠ,vʲaːɾˠ,81,0.85
'banna',,ˈbˠanˠə,ˈbˠan̪ˠə,84,0.87
'fusa',,ˈfˠʊsˠə,ˈfˠʊsˠə,100,1.0
'phus',,fˠʊsˠ,fˠʊsˠ,100,1.0
'ponc',,pˠʊŋk,pˠɔn̪ˠk,36,0.61
'ceirt',,cɛɾˠtʲ,cɛɾʲtʲ,80,0.83
'leasc',,l̠ʲasˠk,lʲasˠk,80,0.83
'seobh',,ʃɔw,ʃoːw,50,0.67
'sómas',,ˈsˠoːmˠəsˠ,ˈsˠoːmˠəsˠ,100,1.0
'rógaire',,ˈɾˠoːɡəɾʲə,ˈɾˠoːɡəɾʲə,100,1.0
'lón',,l̪ˠoːnˠ, l̪ˠoːn̪ˠ,lˠoːn̪ˠ,81,0.85
'dheineann',,ˈjɪnʲən̪ˠ,ˈjɛnʲən̪ˠ,93,0.94
'coiteann',,ˈkɔtʲən̪ˠ,ˈkɛtʲən̪ˠ,93,0.94
'maidhm',,mˠəimʲ,mˠəmʲ,88,0.90
'fáidh',,fˠɑːj,fˠə,50,0.67
'seamra',,ˈʃamˠɾˠə,ˈʃamˠɾˠə,100,1.0
'ar son',,ɛɾʲˈsˠɔnˠ,əɾˠ ˈsˠɔn̪ˠ,68,0.76
'dán',,d̪ˠɑːn̪ˠ,d̪ˠɑːn̪ˠ,100,1.0
'gairmiúlacht',,ɡaɾʲˈmʲuːl̪ˠəxt̪ˠ,ˈɡaɾʲmʲuːlˠəxt̪ˠ,78,0.82
'madra alla',,ˈmˠad̪ˠɾˠə ˈal̪ˠə,ˈmˠad̪ˠɾˠə alˠə,85,0.88
'slám',,sˠl̪ˠɑːmˠ,sˠlˠɑːmˠ,86,0.88
'i dtír',,əˈdʲiːɾʲ,ə dʲˈiːɾʲ,73,0.79
'cloisteála',,ˈklˠɔʃtʲɑːlˠə,ˈklˠəʃtʲeɑːlˠə,91,0.92
'oibrigh',,ˈəibʲɾʲiː,ˈɛbʲɾʲə,66,0.75
'beachaire',,ˈbʲaxəɾʲə,ˈbʲaxəɾʲə,100,1.0
'shráid',,hɾˠɑːdʲ,hɾˠɑːdʲ,100,1.0
'seanmhná',,ˈʃanˠˌvˠnˠɑː,ˈʃan̪ˠwn̪ˠɑː,65,0.74
'ghaiscíoch',,ˈɣaʃciːx,ˈɣaʃciː,91,0.92
'grian-',,ɟɾʲiənʲ,ˈɟɾʲiən̪ˠ,62,0.73
'ceithre',,ˈçɛɾʲə,ˈcɛhɾʲə,75,0.80
'capaill',,ˈkapˠəl̪ʲ,ˈkapˠəlˠ,71,0.78
'muineál',,ˈmˠɪnʲɑːlˠ,ˈmˠɪnʲeɑːlˠ,94,0.95
'coróin',,kɾˠuːnʲ, ˈkɔɾˠuːnʲ,ˈkɔɾˠónʲ,78,0.82
'níonn',,n̠ʲiən̪ˠ, n̠ʲiːn̪ˠ,nʲiːnʲ,53,0.68
'béim',,bʲeːmʲ,bʲeːmʲ,100,1.0
'thusa',,ˈhusˠə,ˈhʊsˠə,80,0.83
'bá',,bˠɑː,bˠɑː,100,1.0
'áitím',,ˈɑːtʲiːmʲ,ˈɑːtʲiːmʲ,100,1.0
'casóg',,ˈkasˠoːɡ,ˈkasˠoːɡ,100,1.0
'orainne',,ˈɔɾˠən̠ʲə,ˈɔɾˠən̪ˠə,82,0.85
'bhfeileann',,ˈvʲɛlʲən̪ˠ,vʲˈɛlʲən̪ˠ,76,0.81
't-athrú',,ˈt̪ˠahɾˠuː,t̪ˠ-ˈahɾˠuː,70,0.77
'dá',,d̪ˠɑː,d̪ˠɑː,100,1.0
'feileann',,ˈfʲɛlʲən̪ˠ,ˈfʲɛlʲən̪ˠ,100,1.0
'cineál',,ˈcɪnˠɑːlˠ,ˈcɪnʲeɑːlˠ,81,0.84
'théigh',,heːj,hɪ,19,0.56
'gcaoga',,ˈɡiːɡə,ɡˈiːɡə,63,0.73
'Dún Laoghaire',,d̪ˠuːn̪ˠ ˈl̪ˠiːɾʲə,ˈd̪ˠuːn̪ˠ lˠiːɣəɾʲə,68,0.76
'curaí',,ˈkɔɾˠiː,ˈkʊɾˠiː,83,0.86
'ríoga',,ˈɾˠiːɡə,ˈɾʲiːɡə,84,0.87
'nuachtán',,nˠuˑəxt̪ˠaːnˠ,ˈn̪ˠuəxt̪ˠɑːn̪ˠ,60,0.71
'dhósan',,ˈɣoːsˠənˠ,ˈɣoːsˠən̪ˠ,88,0.89
'múinteoir',,ˈmˠuːn̠ʲtʲoːɾʲ,ˈmˠún̪ʲtʲoːɾʲ,82,0.85
'ag',,ə, əɟ, əɡ, ɛɟ, ɪɟ,əɡ,100,1.0
'fhágáil',,ˈɑːɡɑːlʲ,ˈɑːɡɑːlʲ,100,1.0
'geimhriú',,ɟiːvʲɾʲuː,ˈɟɛvʲɾʲuː,68,0.76
'bhreoiteacht',,ˈvʲɾʲoːtʲəxt̪ˠ,ˈvʲɾʲoːtʲəxt̪ˠ,100,1.0
'hiomlán',,ˈhʊmˠlˠɑːnˠ,ˈhiəmˠlˠɑːn̪ˠ,76,0.81
'tuairim',,ˈt̪ˠuəɾʲəmʲ,ˈt̪ˠuəɾʲəmʲ,100,1.0
'Cúil Raithin',,ˌkuːlʲ ˈɾˠahənʲ,ˈkúlˠ ɾˠahənʲ,65,0.74
'mac léinn',,ˌmˠak ˈl̠ʲeːn̠ʲ,ˈmˠac lʲeːnʲ,65,0.74
'athrú',,ˈahɾˠuː,ˈahɾˠuː,100,1.0
'Bandan',,bˠɑn̪ˠd̪ˠən̪ˠ,ˈbˠan̪ˠəd̪ˠən̪ˠ,76,0.81
'ceapaire',,ˈcapˠəɾʲə,ˈcapˠəɾʲə,100,1.0
'naoi déag',,n̪ˠiː dʲeːɡ,ˈn̪ˠiː dʲeːɡ,89,0.90
'rud beag',,ˈɾˠʊd̪ˠ ˈbʲɔɡ,ˈɾˠɪdʲ bʲaɡ,56,0.70
'trí',,tʲɾʲiː,tʲɾʲiː,100,1.0
'creidim',,ˈcɾʲɛdʲəmʲ,ˈcɾʲɛdʲəmʲ,100,1.0
'comrádaí',,kumˠˈɾˠɑːd̪ˠiː, ˈkomˠɾˠɑːd̪ˠə,ˈkʊmˠɾˠɑːd̪ˠiː,79,0.83
'cileagram',,ˈcɪlʲəɡɾˠamˠ,ˈcɪlʲəɡɾˠəmˠ,90,0.91
'séabra',,ˈʃeːbˠɾˠə,ˈʃeːbˠɾˠə,100,1.0
'alga',,ˈalˠ(ə)ɡə,ˈalˠəɡə,85,0.88
'Garda',,ˈɡɑːɾˠd̪ˠə,ˈɡaɾˠd̪ˠə,78,0.83
'mar go',,mˠaɾˠ ɡə,mˠəɾˠ ɡə,85,0.88
'-ímis',,iːmʲəʃ,-ˈiːmʲəʃ,76,0.81
'Muileann gCearr',,ənˠ ˌmˠɪlʲən̪ˠ ˈɟɑːɾˠ, ən̪ˠ ˌmˠɪlʲən̪ˠ ˈɟɑːɾˠ,ˈmˠɪlʲən̪ˠ ɟaɾˠ,63,0.73
'teorainneacha',,ˈtʲoːɾˠən̠ʲəxə,ˈtʲoːɾˠən̪ˠəxə,87,0.89
'vása',,ˈwɑːsˠə,vˈɑːsˠə,83,0.86
'bialann',,ˈbʲiəlˠən̪ˠ,ˈbʲiəlˠən̪ˠ,100,1.0
'bhFranc',,ˈvˠɾˠaŋk,wɾˠan̪ˠk,23,0.57
'dialann',,ˈdʲiəlˠən̪ˠ,ˈdʲiəlˠən̪ˠ,100,1.0
'uaire',,ˈuəɾʲə,ˈuəɾʲə,100,1.0
'béas',,bʲeːsˠ,bʲeːsˠ,100,1.0
'scamhóg',,ˈsˠkaːwoːɡ,ˈsˠkəuoːɡ,73,0.79
'amú',,əˈmˠuː,ˈamˠuː,70,0.77
'Uíbh Fhailí',,ˌiːvʲ ˈalʲiː,ˈuiːw alʲiː,61,0.72
'seasamh',,ˈʃasˠəvˠ,ˈʃasˠəu,76,0.81
'gruama',,ˈɡɾˠuəmˠə,ˈɡɾˠuəmˠə,100,1.0
'cosán',,ˈkəsˠɑːnˠ,ˈkʊsˠɑːn̪ˠ,76,0.81
'rása',,ˈɾˠɑːsˠə,ˈɾˠɑːsˠə,100,1.0
'thua',,huə,huə,100,1.0
'gaire',,ˈɡaɾʲə,ˈɡaɾʲə,100,1.0
'faighteá',,ˈfˠɑtʲɑː,ˈfˠatʲeɑː,78,0.82
'mol',,mˠɔl̪ˠ,mˠɔlˠ,80,0.83
'tosú',,ˈt̪ˠɔsˠuː,ˈt̪ˠɔsˠuː,100,1.0
'fhéidir',,ˈeːdʲəɾʲ,ˈeːdʲəɾʲ,100,1.0
'Gréigis',,ˈɟɾʲeːɟɪʃ,ˈɟɾʲeːɟɪʃ,100,1.0
'maide briste',,ˌmˠædʲə ˈbʲɾʲɪʃtʲə,ˈmˠadʲə bʲɾʲəʃtʲə,80,0.84
'faire',,ˈfˠaɾʲə,ˈfˠaɾʲə,100,1.0
'col',,kɔl̪ˠ,kɔlˠ,75,0.80
'féach',,fʲeːx,fʲeːx,100,1.0
'eol',,oːlˠ,oːlˠ,100,1.0
'dol',,d̪ˠɔlˠ,d̪ˠɔlˠ,100,1.0
'síniú',,ˈʃiːnʲuː,ˈʃiːnʲuː,100,1.0
'Fhionlainnis',,ˈɪn̪ˠl̪ˠən̠ʲɪʃ,ˈiən̪ˠlˠən̪ˠəʃ,68,0.76
'péitseog',,ˈpʲeːtʲʃoːɡ,ˈpʲeːtʲʃoːɡ,100,1.0
'bailiúchán',,ˈbˠalʲuːxɑːnˠ,ˈbˠalʲuːxɑːn̪ˠ,90,0.92
'díomhnas',,ˈdʲiũ(ː)nʲəs,ˈdʲiːwn̪ˠəsˠ,47,0.66
'argóint',,ˈaɾˠəɡoːnʲtʲ,ˈaɾˠəɡón̪ʲtʲ,76,0.81
'díghalraigh',,dʲiˈɣɑl̪ˠˌɾˠiː,ˈdʲiːɣəl̪ˠɾˠə,62,0.73
'diaga',,ˈdʲiəɡə,ˈdʲiəɡə,100,1.0
'Mac',,mˠak,mˠak,100,1.0
'gC',,ɟ, ɡ,ɡ,100,1.0
'basa',,ˈbˠasˠə, ˈbˠɑsˠə,ˈbˠasˠə,100,1.0
'beathaisnéisí',,ˈbʲahɑʃnʲeːʃiː,ˈbʲahəʃnʲeːʃiː,95,0.96
'ríthe',,ˈɾˠiːhə,ˈɾʲiːhə,83,0.86
'carria',,ˈkaɾˠiː,ˈkaɾˠiə,81,0.85
'fuascailt',,ˈfˠuəsˠkəl̠ʲtʲ,ˈfˠuəsˠkəl̪ʲtʲ,95,0.96
'baiste',,ˈbˠaʃtʲə,ˈbˠaʃtʲə,100,1.0
'meánach',,ˈmʲɑːn̪ˠəx,ˈmʲeɑːn̪ˠəx,94,0.95
'táin',,t̪ˠɑːnʲ,t̪ˠɑːnʲ,100,1.0
'clú',,klˠuː, kl̪ˠuː,klˠuː,100,1.0
'Nás na Ríogh',,ˌn̪ˠɑːsˠ n̪ˠə ˈɾˠiː,ˈn̪ˠɑːsˠ n̪ˠə ɾʲiː,84,0.86
'laig',,l̪ˠaɟ,lˠac,50,0.67
'bhfichidí',,ˈvʲɪçɪdʲiː,vʲˈɪçədʲiː,70,0.77
'riabhach',,ˈɾˠiəwəx,ˈɾʲiəuəx,76,0.81
'cathú',,ˈkaːuː,ˈkahuː,77,0.82
'seám',,ʃaːmˠ,ˈʃeɑːmˠ,58,0.71
'suíomh gréasáin',,ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ,ˈsˠuíoiː ɟɾʲeːsˠɑːnʲ,75,0.80
'paiste',,ˈpˠaʃtʲə,ˈpˠaʃtʲə,100,1.0
'cárbh',,kaːɾˠvˠ,kɑːɾˠw,54,0.69
'athair',,ˈahæɾʲ, ˈahəɾˠ, ˈæhæɾʲ, ˈɛhəɾˠ,ˈahəɾʲ,80,0.83
'brí',,bʲɾʲiː,bʲɾʲiː,100,1.0
